ID,Dec
26000,强力压制对手的线路。并且通过分路掌控全局。{{▲ 操作数据提升。{{- 线上得失分增加。{{▼ 团战数据下降。
26001,基础伤害肉盾
26002,线上对抗时影响力降低。不过他在团战中更强。{{▲ 团战能力提升。{{- 线上的得分或失分下降。{{▼ 操作统计下降。
26003,抓人的威力大幅提升。不过，抢人失败的风险极高。{{▲ 线上的数值提升。
26004,基础伤害坦克
26005,突袭（Gank）能力降低。然而，击杀能力提升。{{▲ 击杀能力提升。{{▼ 阵容能力下降。
26006,在对线时强势压制对手。并通过分路控制操作。{{▲ 操作统计提升。{{- 线上得失点数增加。{{▼ 团战统计下降。
26007,基础核弹型英雄。
26008,目标是提升 One Dil 的整体实力。{{▲ One Dil 的属性提升。
26009,"前期强势。不过随时间流逝会逐渐走弱。  
▲ 前 20 分钟的阵容配置，使团战能力提升。  
▼ 下半场开始后，团战能力下降。"
26010,基础的一换英雄
26011,专注于帮助团队，而不是Carrie的角色。{{▲ 运营数据提升。{{▼ 线路数据下降。
26012,线战威力惊人，但低血量操作风险极高。{{▲ 队伍阵容属性提升。{{- 操作获得或失去的积分增加。
26013,基础辅助英雄
26014,对线较弱。不过} 在团战中表现强势。{{▲ 团战数值提升。{{▼ 对线数值下降。
30000,如果无法登录 Google，将无法进行多人游戏，请立即登录 Google。
30001,在上一场多局对局中出现异常结束，比赛被判为弃权。
30002,恭喜！你已晋升至更高段位！
30003,由于连续败北，你已被降级。
30004,登录中
30005,出现问题。问题原因：
30006,网络已掉线，恢复网络后将自动重连。
30007,多局对战期间网络已断线。点击“确定”即会退出赛场。
30008,寻找对手时出现问题。{按确定退出赛场。
30009,游戏版本已过期。请更新至最新版本后再进行比赛。{{点击下方按钮重新检查版本}}或前往更新页面。
30010,检查中
30011,这不是最新版本。
30012,分钟
30013,您已被举报为作弊玩家，无法进入多人对战。如有任何疑问，请发送邮件至 {hucce@gmail.com}。
30014,您已被登记为作弊玩家。
30015,正在检查多玩家服务器，请稍候，待检测结束后再继续。
30016,无法加载列表，请在联机模式中使用 Google 登录。
31000,感谢游玩本局游戏。您的点评对开发者帮助巨大，现奖励您 300 点精华。
32000,感谢观看广告。点击“确定”即可领取观赏奖励。
32001,"广告已跳过  
您必须观看完整广告才能领取奖励。"
32002,获取广告失败，请检查您的网络连接。
36000,联赛积分
36001,M
36002,W
36003,L
36004,历史
36005,上路
36006,比赛结果
36007,领取
36008,完成
36009,未完成
36010,链接
36011,赛季
33000,升级只能进行至10级。
33001,成功
33002,失败
33003,成功概率
33004,差距
33005,想跳过教学吗？在教学中将无法获得奖励。
33006,重新启动游戏后语言将会切换。
34000,Google Play 服务版本检查
34001,Google Play 登录已完成
34002,服务器登录完成
34003,云端存档确认完成
34004,数据导入完成
34005,问题 重试
34006,错误！加载至离线模式
33007,回合
33008,线路
33009,团战
33010,行动
33011,上路
33012,中路
33013,下路
33014,惨败
33015,失败
33016,看跌
33017,争夺
33018,优势
33019,胜利
33020,精彩胜利
33021,全队打野GANK
33022,天
33023,赛季结束奖励
33024,已向你的好友发送请求。
33025,已是好友
33026,您确定要删除此好友吗？
33027,已复制策略
33028,种类
33029,禁用
33030,宣言
33031,Bug / 建议
33032,经理邀请。成为英雄联盟战队经理。
33033,最终评分
33034,最终奖励
33035,赛季开始
33036,新的赛季已经开始。
33037,名人堂贡献
33038,休息
33039,蓝色精华不足
37000,NaN
37001,精华
37002,礼包
37003,礼包
38000,全部
38001,白银
38002,黄金
38003,白金
33040,全部
33041,白银
33042,黄金
33043,白金
33044,钻石
33045,挑战者
33046,大师
33047,招募
33048,礼包
33049,演示
33050,包含限量
33051,仅限
33052,换位
33053,添加
33054,移除
33055,总计
33056,数据
33057,青铜
33058,直至下次段位晋级
33059,移动
33060,接收
33061,该玩家已在首发名单中。
33062,暂无数据
33063,数据异常。
33064,原因
33065,下一场 Crush 开始日期
33066,创建赛事时出现错误。{{点击“重试”以创建新赛事。
33067,服务器正在接收数据。
33068,数据未正确接收。
33069,赛季选手介绍
33070,全球总决赛参赛资格
33071,本赛季首次在联赛亮相、被挑选出的新秀选手，前景令人期待。只能通过赛季奖励获得。
33072,您要停止自动匹配吗？（使用的道具将会消失。）
33073,您确定要重置账户吗？{保存数据将被删除，游戏将重新启动。
33074,相同的教练已在参赛名单中。
33075,您确定要删除该教练吗？删除后可获取 30 点蓝色精华。
33076,是否要更改队名？将消耗 500 点蓝色精华。
33077,招募信息
33078,概率信息
33079,观看广告获取经验
33080,观看广告时的精华
