ID,Dec
10096,"Lần này, chúng ta sẽ tăng cường nhân vật mà tôi đã trao cho bạn."
10097,Hãy thử bấm nút ▼ nhé.
10098,"Nhấn nút để thu gọn danh sách đội hình xuất phát.  
Nhấn nút để xem danh sách cầu thủ dự bị mở rộng."
10099,Bây giờ hãy thử thêm một tuyển thủ.
10100,Nhấn nút **Thêm**.
10101,"Nếu một người chơi được thêm vào, chỉ người chơi đó sẽ hiển thị."
10102,Nhấn nút **Thêm**.
10103,"Khi có thêm người chơi, bạn sẽ nhìn thấy tỷ lệ thành công."
10104,Xác suất thành công được quyết định dựa trên độ chênh lệch giữa cấp độ tăng cường và cấp độ tăng cường.
10105,Nhấn nút “Củng cố”.
10106,"Nếu bạn tăng cường như vậy, người chơi sẽ biến mất."
10107,Việc không thực hiện điều này sẽ không khiến người chơi chính biến mất hoặc mất hạng.
10108,Bây giờ chúng ta sẽ kiểm tra cuối cùng thông tin giải đấu.
10109,Nhấn nút **League**.
10110,Nhấn nút Lịch trình.
10111,Bạn có thể xem lịch thi đấu của đội mình tại đây.
10112,Nhấn nút Xếp hạng.
10113,Ở đây bạn có thể xem bảng xếp hạng giải đấu.
10114,Nhấn nút Giải đấu
10115,Ở đây bạn có thể xem vòng playoff sau khi mùa giải thường kết thúc.
10116,W là vị trí xếp hạng để giành vé tới Chung Kết Thế Giới.
10117,Giải Vô Địch Thế Giới được tổ chức vào cuối mùa giải thường.
10118,Bạn có thể thi đấu đối đầu với các đội hàng đầu từ các giải khác và nhận được phần thưởng cao hơn.
10119,Nhấn nút **Set**.
10120,Bạn muốn đặt giải đấu ở đâu?
10121,Bạn có thể điều chỉnh mức độ khó và khởi tạo một giải đấu mới.
10122,"Bằng cách chọn giải đấu và độ khó, bạn sẽ thấy phần thưởng được điều chỉnh cùng sức mạnh của đội trong giải."
10123,"Chọn giải đấu và mức độ khó, sau đó nhấn nút **Bắt Đầu Giải Mới**."
10124,Bạn có thể khởi tạo một giải đấu mới như sau.
10125,Bây giờ mọi thứ đã sẵn sàng.
10126,"Cuối cùng, người quản lý đã gửi cho chúng ta tinh chất."
10127,Hãy cùng tạo ra người chiến thắng hạng AAA trong giải đấu!
10128,Xin chào! Chào mừng đến với trò chơi Multi Match.
10129,"Ở đây, bạn có thể thi đấu đối đầu với các HLV khác."
10130,Ở đây bạn có thể xem điểm xếp hạng của đội mình và dữ liệu các trận đấu.
10131,Nhấn nút Thông Tin Phần Thưởng.
10132,Ở đây bạn có thể xem thông tin về phần thưởng của chế độ Đấu Nhiều Trận.
10133,Trong bảng hạng có các cấp độ: Đồng — Bạc — Vàng — Bạch kim — Kim cương — Master — Thách đấu.
10134,"Lần đầu tiên bạn bắt đầu, bạn sẽ được xếp vào hạng Bạc."
10135,Việc nâng cấp hạng sẽ cung cấp cho bạn Essence ở trên.
10136,Và bạn có thể nhận được Cốt Bản thưởng vào cuối trận dựa trên tỷ lệ phần trăm được hiển thị bên dưới.
10137,Tôi sẽ giải thích mùa giải.
10138,Mùa giải sẽ reset hạng và khởi động một ván đấu mới sau một khoảng thời gian cố định.
10139,"Khi mùa giải mới bắt đầu, bạn sẽ nhận phần thưởng dựa trên hạng của mùa trước."
10140,Phần thưởng cho hạng của bạn có thể xem tại đây.
10141,Nhấn X ngay bây giờ để thoát khỏi màn thông tin phần thưởng.
10142,"Để lên hạng, bạn phải thắng trận và tích lũy điểm."
10143,Thu thập 100 điểm để lên hạng tiếp theo.
10144,"Nhưng hãy cẩn trọng, vì nếu tiếp tục thua khi điểm LP đã về 0, bạn sẽ bị hạ bậc."
10145,"Nếu bạn nâng cao tier bằng chiến thắng, bạn có thể xem thứ hạng đội của mình qua bảng xếp hạng phía dưới."
10146,Và bạn có thể xem chi tiết đội hình các tuyển thủ xếp hạng.
10147,Nhấn nút.
10148,Bạn giờ đã có thể xem các tuyển thủ và chiến thuật mà những người xếp hạng sử dụng. Hãy kiểm tra ngay và làm đội của bạn mạnh hơn!
10149,Bây giờ chúng ta hãy nhấn nút lại một lần nữa.
10150,"Xếp hạng đang được làm mới, cần một chút thời gian."
10151,"Nếu muốn làm mới ngay lập tức, bạn có thể cập nhật thứ hạng ngay bằng nút Refresh."
10152,Tốt. Sẵn sàng? Nâng hạng và tích luỹ điểm để trở thành nhà quản lý đứng đầu!
10153,"Trong tài khoản của bạn, bạn có thể xem thông tin tài khoản, thành tích hàng ngày và các thông tin khác."
10154,Nhiệm vụ hàng ngày được cập nhật mỗi ngày.
10155,"Trong mục **Thành tựu**, bạn có thể xem các thành tựu."
10156,"Trong mỗi mùa giải, bạn sẽ thấy các nhiệm vụ mới được cập nhật liên tục."
10157,"Trong “Khác”, bạn sẽ thấy các mục khác như Hỗ trợ Nhà phát triển."
10158,Bạn có thể kiếm được phần thưởng bằng cách hoàn thành các thành tựu quest hoặc những hạng mục khác.
10159,"Thêm nữa, việc tài trợ sẽ giúp chúng tôi tiếp tục phát triển tựa game trong tương lai."
10160,Cảm ơn sự ủng hộ của các bạn. Xin cảm ơn!
