ID,Dec
30009,Oyun güncel değil. Maçı oynamak için en son sürüme güncellemeniz gerekir. {{Versiyonu tekrar kontrol etmek için aşağıdaki düğmeye basın} veya Güncelleme sayfasına gidin.
30010,Kontrol etme
30011,En son sürüm değil.
30012,Dakika
30013,Hile oynatıcı olarak bildirildi ve çok oyunculu oyunlar oynayamıyorsunuz. {{Lütfen herhangi bir sorunuz için {hucce@gmail.com adresine e-posta gönderin.
30014,Hile oynatıcı olarak kayıt oldunuz.
30015,Çoklu sunucu için kontrol. Lütfen kontrol süresi bitene kadar bekleyin
30016,Listeyi yüklenemiyor. Lütfen Google'ı çoklu oylamada oturum açın.
31000,"Oyunu oynadığın için teşekkür ederim. İncelemeniz, geliştirici için büyük bir yardımdır. Ödül olarak 300 özü alacaksınız."
32000,Reklamı izlediğiniz için teşekkür ederiz. İzleme ödülünüzü almak için Tamam'ı tıklayın.
32001,"AD atladı, ödülü almak için reklamı sonuna kadar izlemelisiniz."
32002,Reklam alınamadı Lütfen internet bağlantınızı kontrol edin.
36000,Lig skoru
36001,M
36002,W
36003,L
36004,Tarih
36005,Üst
36006,Sonuçları maç
36007,Teslim almak
36008,Tamamlayınız
36009,Tamamlanmamış
36010,Link
36011,Mevsim
33000,Yükseltme sadece 10 seviyeye kadar mümkündür.
33001,Başarı
33002,Başarısızlık
33003,Başarı olasılığı
33004,Fark
33005,Öğreticiyi atlamak ister misin? Ödülleri öğreticiden alamazsınız.
33006,Oyunu yeniden başlattığınızda dil değişecektir.
34000,Google Play Hizmeti Sürüm Kontrolü
34001,Google Play Giriş tamamlandı
34002,Sunucu girişi tamamlandı
34003,Cloud Onay Tasarrufu Tamamlandı
34004,Veri İçe Aktarım tamamlandı
34005,Sorun yeniden deneme
34006,Hata! Çevrimdışı moduna yükleyin
33007,Yuvarlak
33008,Hat
33009,Teamfight
33010,Operasyon
33011,Üst
33012,Orta
33013,Alt
33014,Büyük yenilgi
33015,Yenilgi
33016,Düşüş
33017,Çekişme
33018,Üstünlük
33019,Zafer
33020,Büyük zafer
33021,Takım Jungler Ganking.
33022,Gün
33023,Sezon Sonu Ödül
33024,Arkadaşın zaten istendi.
33025,Zaten arkadaş
33026,Bu arkadaşı silmek istediğinize emin misiniz?
33027,Kopyalanan strateji
33028,Tür
33029,Yasaklamak
33030,Beyan
33031,Hata / Öneriler
33032,Yönetici davetiyesi. LOL Team Manager ol.
33033,Son derece
33034,Son ödül
33035,Sezon başlangıcı
33036,Yeni bir sezon başladı.
33037,Şöhret Katkısı Salonu
33038,Dinlenme
33039,Yeterli değil
37000,Yok
37001,Öz
37002,Paketi
37003,Paket
38000,Herşey
38001,Gümüş
38002,Altın
38003,Platin
33040,Herşey
33041,Gümüş
33042,Altın
33043,Platin
33044,Elmas
33045,Challenger
33046,Usta
33047,Alım
33048,Paket
33049,Sunum
33050,Sınırlı dahil
33051,Sadece sınırlı
33052,Takas
33053,Ekle
33054,Kaldırmak
33055,Toplam
33056,İstatistikler
33057,bronz
33058,Bir sonraki rütbe yükseltme kadar
33059,Hareket
33060,Teslim almak
33061,Aynı oyuncu zaten başlangıç listesinde.
33062,Veri yok.
33063,Veriler anormaldir.
33064,Sebep
33065,Sonraki ezilme başlangıç tarihi
33066,Bir turnuva oluştururken bir hata oluştu. {{Yeni bir turnuva oluşturmak için tekrar dene.
33067,Sunucu veri alıyor.
33068,Veriler doğru bir şekilde alınmadı.
33069,Sezon Oyuncu Sunumu
33070,Dünya Şampiyonası Girişi
33071,Bu yıl ligde ilk başlamalarını yapan seçilmiş oyuncular ve geleceği dört gözle bekliyorlar. Sadece bir sezon ödülü olarak elde edilebilir.
