ID,Dec
10050,مثل هذا، عندما تنتهي المباراة، يمكنك الحصول على الخبرة والنّقود.
10051,لا يمكن الحصول على الجوهر إذا تم تجاوز الحد اليومي للمباريات.
10052,اضغط زر الاستمرار للخروج من الملعب.
10053,انتهت المباراة الأولى.
10054,اللاعبون هم المفتاح للفوز، لكن استراتيجية المدير لا تقل أهمية.
10055,اضغط على زر الإستراتيجية.
10056,الإعداد السريع يُسهل وضع الاستراتيجيات الأساسية.
10057,التوازن هو الآن الاستراتيجية الأساسية.
10058,هيا نغيّر الإعدادات.
10059,اضغط على الخط / الإدارة
10060,مباراة الخط / العملية هي إستراتيجية تنهي المباراة من خلال استغلال المكسب المتحقق في مباراة الخط.
10061,دعونا نغيّر الاستراتيجية إلى تشغيل خط‑بخـط.
10062,اضغط زر الإعدادات
10063,استراتيجية الفريق الآن تغيّرت مع line‑to‑run.
10064,هذا الإعداد السريع يجعل من السهل تعديل استراتيجية فريقك.
10065,يمكن ضبط الإعدادات التفصيلية من خلال التعليمات وعربة الـPick‑Van.
10066,الآن لنختبر استراتيجيتنا.
10067,اضغط زر المطابقة
10068,دعنا نتعرف على طريقة استخدام أدوات المباراة قبل الانطلاق إلى المواجهة.
10069,! اضغط الزر
10070,سمعت أن هناك عنصرًا يمنح خبرة إضافية بنسبة 10٪ كهدية.
10071,يرجى التحقق من الاستخدام.
10072,إذا فعلت خيار “الاستخدام”، سيتم استعمال العنصر المقابل في المباريات القادمة.
10073,إذا كان هناك أكثر من عنصر، يمكنك تفعيل خيار Auto لاستخدام العناصر تلقائيًا.
10074,لا يمكن استخدام العناصر من نفس النوع بشكل متكرر.
10075,اضغط X للخروج.
10076,الآن دعونا نستعرض الاستراتيجيات والعناصر.
10077,اضغط على زر تقدّم اللعبة
10078,بعد هذه المباراة، ارتفع مستوى المدرب.
10079,مع ارتفاع مستوى المدير، تحصل على جوهر إضافي كهذا.
10080,يمكنك الحصول على جوهر إضافي من مستوى المدير بغض النظر عن حد المباريات اليومي.
10081,اضغط على زر «متابعة» للخروج من الملعب.
10082,ارتقى بعض اللاعبين مستوىً بفضل اكتسابهم الخبرة في هذه المباراة.
10083,اللاعبون الذين يرتقون بالمستوى يمكنهم تعزيز إحصائياتهم.
10084,إضغط على إدارة اللاعب
10085,اللاعبون الذين ارتقوا مستوىً يُظهر لهم رمز السهم على المستوى.
10086,انقر على مستوى اللاعب لرفع الإحصائيات.
10087,هنا يمكنك رفع الإحصائيات المطلوبة باستخدام النقاط.
10088,يمكنك رفع الإحصائية بالنقر على السهم الخاص بالإحصائية المرغوبة.
10089,اضغط على الإحصاءات المطلوبة ثم اضغط على «القرار».
10090,سيعزز ذلك قدرة اللاعب.
10091,اضغط X للخروج.
10092,يمكن تعزيز قوة الأبطال من خلال رفع المستوى وتحصينهم بهذه الطريقة.
10093,هيا نجعل اللاعب أقوى من خلال التعزيز!
10094,اضغط على زر التعزيز.
10095,التعزيز يجعل اللاعب أقوى عبر نفس اللاعب.
10096,هذه المرة، لنُعزِّز اللاعب الذي قدمته لك.
10097,حاول الضغط على زر ▼.
10098,"اضغط الزر لطيّ قائمة اللاعبين الأساسيين.  
اضغط الزر لعرض قائمة أوسع للاعبين الاحتياطيين."
10099,الآن، جرّب إضافة لاعب.
10100,اضغط على زر الإضافة.
10101,إذا تم إضافة لاعب، يُظهر فقط ذلك اللاعب نفسه.
10102,اضغط زر **إضافة**.
10103,مع إضافة اللاعبين، يمكنك مشاهدة فرص النجاح.
10104,احتمال النجاح يُحدَّد بناءً على الفارق بين مستوى التعزيز ومستوى التعزيز.
10105,اضغط زر التعزيز.
10106,إذا عززت بهذا الشكل، سيتلاشى اللاعب.
10107,عدم القيام بذلك لا يجعل اللاعب الرئيسي يختفي أو يفقد الفئة.
10108,الآن لنُجري الفحص الأخير لمعلومات الدوري.
10109,اضغط زر League.
10110,اضغط على زر «الجدول».
10111,يمكنك الاطلاع على جدول الدوري لفريقك هنا.
10112,اضغط على زر الرتب.
10113,هنا يمكنك مشاهدة ترتيب الدوري.
10114,اضغط زر البطولة
10115,هنا يمكنك متابعة تصفيات البلاي أوف بعد انتهاء الدوري العادي.
10116,"""W هو الترتيب للتأهل إلى بطولة العالم."""
10117,تُقام بطولة العالم في نهاية الدوري العادي.
10118,يمكنك التنافس مع أفضل الفرق في الدوريات الأخرى والحصول على مكافآت أعلى.
10119,اضغط زر الإعداد.
10120,أين تريد أن تكون في الدوري؟
10121,يمكنك ضبط مستوى الصعوبة وبدء دوري جديد.
10122,عند اختيارك للدوري ومستوى الصعوبة، ستتمكن من مشاهدة المكافآت المعدّلة وقدرات فريق الدوري.
10123,اختر الدوري ومستوى الصعوبة، ثم اضغط على زر «بدء دوري جديد».
10124,يمكنك بدء دوري جديد بهذه الطريقة.
10125,الآن كل شيء جاهز.
10126,أخيرًا، أرسل لنا المدير الجوهر.
10127,لنصنع الفائز بالـAAA ليغ!
10128,"مرحبًا! أهلاً بك في لعبة ""ماتش المتعدد""."
10129,هنا يمكنك خوض المباراة ضد مدربين آخرين.
10130,هنا يمكنك مشاهدة تقييمات فريقك، النقاط وبيانات المباراة.
10131,اضغط على زر معلومات المكافأة.
10132,هنا يمكنك العثور على معلومات حول جوائز الـ Multi Match.
10133,في جدول الفئات هناك ست فئات: برونز، سيلفر، جولد، بلاتينيوم، دياموند، ماستر، تشالنجر.
10134,في أول مرة تبدأ فيها، ستبدأ في مستوى البرونز.
10135,رفع مستوى تصنيفك سيمنحك الجوهر المذكور أعلاه.
10136,ويمكنك الحصول على جوهر إضافي في نهاية المباراة بحسب النسبة المذكورة أدناه.
10137,سأشرح الموسم.
10138,إعادة الموسم تصفر الترتيب وتفتح جولة جديدة بعد فترة محددة.
10139,عند بدء موسم جديد، ستحصل على مكافأتك بناءً على رتبتك في الموسم السابق.
10140,يمكنك العثور على مكافآت فئتك هنا.
10141,الآن اضغط على X للخروج من معلومات المكافأة.
10142,للتصعيد في الرتب، عليك الفوز بالمباراة وجمع النقاط.
10143,اجمع ١٠٠ نقطة للتقدم إلى المستوى التالي.
10144,لكن احذر، فالإخفاق المتتالي قد يُنزلك إلى الدرجة الصفرية.
10145,إذا ارتفعت بطّتك بالفوز، يمكنك الاطلاع على ترتيب فريقك عبر التصنيف أدناه.
10146,ويمكنك مشاهدة فريق الرُتَبِيين بالتفصيل.
10147,اضغط الزر.
10148,يمكنك الآن مشاهدة اللاعبين والاستراتيجيات التي يستخدمها المتصدرون. تفقد ذلك وعلِّم فريقك ليصبح أقوى.
10149,الآن لنضغط الزر مرة أخرى.
10150,تحديث الرُّتبة يستغرق بعض الوقت.
10151,"إذا أردت تحديث الترتيب فورًا، يمكنك القيام بذلك مباشرةً عبر زر ""التحديث""."
10152,جيد. استعد لرفع تصنيفك وجمع النقاط لتصبح أفضل مدير!
10153,في حسابك يمكنك رؤية معلومات حسابك وإنجازاتك اليومية ومعلومات أخرى.
10154,في المهمات اليومية يتم تحديثها كل يوم.
10155,في قسم «الإنجازات» يمكنك مشاهدة الإنجازات.
10156,في الموسم يمكنك مشاهدة المهام الجديدة التي تُحدَّث في كل موسم.
10157,في «أخرى» يمكنك مشاهدة أقسام إضافية مثل دعم المطوّرين.
10158,يمكنك الحصول على مكافآت من خلال إكمال إنجازات المهام أو عناصر أخرى.
10159,بالإضافة إلى ذلك، ستساعدنا الرعاية على مواصلة تطوير اللعبة في المستقبل.
10160,شكرًا على دعمكم. شكرًا.
