ID,Dec
26002,"Ảnh hưởng được giảm trong các trận chiến.
 Tuy nhiên} Anh ấy mạnh mẽ hơn ở Teamfight.
 {{▲ Teamfight khả năng được tăng lên.
 {{-Points đạt được hoặc bị mất ở dòng được hạ xuống.
 {{Stat Stat Stat được hạ xuống."
26003,"Chân tran trở nên mạnh mẽ.
 Tuy nhiên} có nguy cơ thất bại cao.
 {{Tăng số liệu thống kê dòng.
 {{"
26004,Bể thỏa thuận cơ bản.
26005,"Khả năng khai thác được hạ xuống.
 Tuy nhiên} Khả năng đánh tăng.
 {{Khả năng đánh tăng.
 {{Khả năng dòng điện đi xuống."
26006,"Nhấn mạnh đối thủ trong dòng.
 Nó cũng kiểm soát hoạt động thông qua việc chia tách.
 {{▲ Thống kê hoạt động tăng.
 {{-Points đạt được hoặc bị mất trên dòng tăng.
 {{▼ Teamfight Stat giảm."
26007,Champ Nuker cơ bản.
26008,"Mục tiêu là cải thiện khả năng của một DIL.
 {{▲ Một chỉ số của DIL tăng."
26009,"Những ngày đầu là mạnh mẽ.
 Tuy nhiên} Khi thời gian trôi qua} nó trở nên yếu hơn.
 {{Dòng sản phẩm cho đến 20 phút đầu tiên} Khả năng đấu tranh tăng lên.
 {{▼ Teamfight khả năng giảm từ nửa thứ hai."
26010,Nhà vô địch cơ bản một người.
26011,"Tập trung vào việc giúp đỡ đội thay vì vai trò của Carrie.
 {{Số liệu thống kê hoạt động tăng lên.
 {{Số liệu thống kê dòng đi xuống."
26012,"Line Fight là mạnh mẽ.
 Tuy nhiên} Thật nguy hiểm khi hoạt động với sức khỏe thấp.
 {{Tăng số liệu thống kê dòng.
 {{-Points đạt được hoặc mất khỏi hoạt động tăng."
26013,Nhà vô địch cơ bản.
26014,"Yếu trong hàng.
 Tuy nhiên} Nó rất mạnh trong Đội.
 {{▲ TeamFight Stat được tăng lên.
 {{Stat Stat được hạ xuống."
30000,"Nếu bạn không thể đăng nhập vào Google, bạn không thể chơi nhiều người chơi.
 Vui lòng đăng nhập Google."
30001,"Có một kết thúc bất thường của trò chơi trong trận đấu nhiều lần cuối cùng.
 Trò chơi đã bị mất."
30002,"Chúc mừng!
 Bạn được thăng cấp lên cấp độ tiếp theo!"
30003,Bạn đã bị hạ cấp do thất bại liên tục.
30004,Đăng nhập
30005,"Có một vấn đề.
 Lý do cho vấn đề:"
30006,"Kết nối Internet đã bị mất.
 Khi bạn có kết nối Internet}, bạn sẽ được kết nối lại tự động."
30007,"Internet đã bị ngắt kết nối trong nhiều trận đấu.
 {Nếu bạn nhấp vào OK}, bạn sẽ thoát khỏi sân vận động."
30008,"Có một vấn đề tìm kiếm đối thủ của bạn.
 {Nhấn OK để thoát khỏi sân vận động."
30009,"Trò chơi không được cập nhật.
 Bạn cần cập nhật lên phiên bản mới nhất để chơi trận đấu.
 {{Nhấn nút bên dưới để kiểm tra lại phiên bản} hoặc truy cập trang cập nhật."
30010,Kiểm tra
30011,Nó không phải là phiên bản mới nhất.
30012,Phút
30013,Bạn đã được báo cáo là một trình phát gian lận và không thể chơi các trò chơi nhiều người chơi. {{Vui lòng gửi email {hucce@gmail cho bất kỳ câu hỏi nào.
30014,Bạn được đăng ký làm người chơi gian lận.
30015,"Kiểm tra máy chủ nhiều người.
 Vui lòng đợi cho đến khi thời gian kiểm tra kết thúc"
30016,"Không thể tải danh sách.
 Vui lòng đăng nhập Google trong nhiều."
31000,"Cảm ơn bạn đã chơi trò chơi.
 Đánh giá của bạn là một trợ giúp tuyệt vời cho nhà phát triển.
 Bạn sẽ nhận được 300 Essence như một phần thưởng."
32000,"Cảm ơn bạn đã xem quảng cáo.
 Bấm OK để nhận phần thưởng xem của bạn."
32001,"Quảng cáo bỏ qua, bạn phải xem quảng cáo đến cuối để nhận phần thưởng."
32002,"Không thể tìm nạp quảng cáo, vui lòng kiểm tra kết nối internet của bạn."
36000,Điểm số giải đấu
36001,M
36002,TRONG
36003,L
36004,Lịch sử
36005,Đứng đầu
36006,Kết quả khớp
36007,Nhận được
36008,Hoàn thành
36009,Không đầy đủ
36010,Liên kết
36011,Mùa
33000,Nâng cấp chỉ có thể lên đến cấp 10.
33001,Thành công
33002,Sự thất bại
33003,Xác suất thành công
33004,Sự khác biệt
33005,"Bạn có muốn bỏ qua hướng dẫn?
 Bạn không thể nhận được phần thưởng từ hướng dẫn."
33006,Ngôn ngữ sẽ thay đổi khi bạn khởi động lại trò chơi.
34000,Kiểm tra phiên bản dịch vụ Google Play
34001,Google Play đăng nhập hoàn tất
34002,Đăng nhập máy chủ hoàn thành
34003,Đám mây tiết kiệm xác nhận hoàn tất
34004,Nhập dữ liệu Hoàn thành
34005,Thử lại vấn đề
34006,"Lỗi!
 Tải sang chế độ ngoại tuyến"
33007,Tròn
33008,Đường kẻ
33009,Đội đua
33010,Hoạt động
33011,Đứng đầu
33012,Giữa
33013,Đáy
33014,Thất bại lớn
33015,Đánh bại
33016,Bột
33017,Sự tranh cãi
33018,Ưu thế
33019,Chiến thắng
33020,Chiến thắng tuyệt vời
33021,Team Jungler Ganking.
33022,Ngày
33023,Phần thưởng cuối mùa
33024,Bạn của bạn đã được yêu cầu.
33025,Đã là bạn
33026,Bạn có chắc bạn muốn xóa người bạn này không?
33027,Chiến lược sao chép
33028,Loại
33029,Cấm
33030,Tuyên ngôn
33031,Lỗi / đề xuất
33032,"Lời mời quản lý.
 Trở thành một người quản lý nhóm LOL."
33033,Xếp hạng cuối cùng
33034,Phần thưởng cuối cùng
33035,Bắt đầu mùa
33036,Một mùa mới đã bắt đầu.
33037,Đóng góp của Hội trường danh vọng
33038,Nghỉ ngơi
33039,Không đủ bản chất
37000,vào trong
37001,Nước hoa
37002,Đóng gói
37003,Bưu kiện
38000,Tất cả
38001,Bạc
38002,Vàng
38003,Bạch kim
33040,Tất cả
33041,Bạc
33042,Vàng
33043,Bạch kim
33044,Kim cương
33045,Người thách thức
33046,Bậc thầy
33047,Tuyển dụng
33048,Bưu kiện
33049,Bài thuyết trình
33050,Bao gồm cả giới hạn
33051,Chỉ giới hạn
33052,Tráo đổi
33053,Thêm vào
33054,Di dời
33055,Tổng cộng
33056,Số liệu thống kê
33057,Đồng
33058,Cho đến khi nâng cấp thứ hạng tiếp theo
33059,Di chuyển
33060,Nhận được
33061,Người chơi tương tự đã có trong danh sách bắt đầu.
33062,Không có dữ liệu.
33063,Dữ liệu là bất thường.
33064,Lý do
33065,Ngày bắt đầu Crush tiếp theo
33066,Một lỗi đã xảy ra trong khi tạo ra một giải đấu. {{Touch thử lại để tạo ra một giải đấu mới.
33067,Máy chủ đang nhận dữ liệu.
33068,Dữ liệu không được nhận đúng.
33069,Trình bày người chơi mùa
33070,Mục nhập vô địch thế giới
33071,"Những người chơi được chọn đã ra mắt trong giải đấu năm nay và mong chờ tương lai.
 Nó chỉ có thể được lấy như một phần thưởng mùa."
33072,Bạn có muốn dừng trận đấu tự động không? {Các mục đã sử dụng sẽ biến mất.
33073,Bạn có chắc chắn bạn muốn đặt lại tài khoản của mình không? {Lưu dữ liệu sẽ bị xóa và trò chơi sẽ khởi động lại.
33074,Các huấn luyện viên giống nhau đã ở trong mục.
33075,"Bạn có chắc là bạn muốn xóa huấn luyện viên?
 Bạn có thể nhận được 30essence."
33076,"Bạn có muốn thay đổi tên nhóm của mình không?
 Sử dụng 500essence."
33077,Thông tin tuyển dụng
33078,Thông tin xác suất
33079,Khi xem AD {exp
33080,Khi xem AD {Essence
