ID,Dec
30007,تم انقطاع الإنترنت خلال المباراة المتعددة. {إذا نقرت «موافق»} سيتم خروجك من الإستاد.
30008,حدثت مشكلة في العثور على خصمك. {اضغط «موافق» للخروج من الملعب.}
30009,اللعبة ليست محدثة. تحتاج إلى التحديث إلى أحدث نسخة لتتمكن من خوض المباراة. {{اضغط الزر أدناه للتحقق من النسخة مرة أخرى} أو انتقل إلى صفحة التحديث.
30010,التحقق
30011,ليس هو الإصدار الأحدث.
30012,دقيقة
30013,تم الإبلاغ عنك كلاعب غش ولا يمكنك المشاركة في الألعاب متعددة اللاعبين. {{يرجى مراسلة hucce@gmail.com عبر البريد الإلكتروني لأي استفسارات.}}
30014,تم تسجيلك كلاعب غشّاش.
30015,جارٍ فحص خادم اللعب المتعدد. يرجى الانتظار حتى انتهاء عملية الفحص.
30016,تعذر تحميل القائمة. يُرجى تسجيل الدخول إلى حساب جوجل في مولتِي‑بْلي.
31000,شكرًا لك على لعب اللعبة. مراجعتك تُعَدُّ دعمًا كبيرًا للمطور. ستحصل على 300 جوهر كمكافأة.
32000,"شكرًا لك على مشاهدة الإعلان. اضغط ""موافق"" لتستلم مكافأة المشاهدة."
32001,تم تخطي الإعلان يجب مشاهدة الإعلان حتى النهاية للحصول على المكافأة.
32002,فشل في تحميل الإعلان. يُرجى فحص اتصالك بالإنترنت.
36000,نتيجة الدوري
36001,م
36002,W
36003,خسارة
36004,التاريخ
36005,التوب
36006,نتائج المباراة
36007,استلام
36008,إكمال
36009,غير مكتمل
36010,رابط
36011,الموسم
33000,يمكن ترقية العنصر فقط حتى المستوى العاشر.
33001,نجاح
33002,فشل
33003,احتمال النجاح
33004,الفرق
33005,هل تريد تخطي التدريب؟ لا يمكنك الحصول على المكافآت من وضع التدريب.
33006,ستتغيّر اللغة عند إعادة تشغيل اللعبة.
34000,فحص نسخة خدمة Google Play‬
34001,اكتمل تسجيل الدخول إلى Google Play
34002,اكتمل تسجيل دخول الخادم
34003,تم إكمال تأكيد الحفظ السحابي
34004,اكتمل استيراد البيانات.
34005,مشكلة – أعد المحاولة
34006,خطأ! تحميل إلى وضع عدم الاتصال
33007,جولة
33008,الخط
33009,معركة الفريق
33010,العملية
33011,التوب
33012,ميد
33013,الخط السفلي
33014,هزيمة ساحقة
33015,هزيمة
33016,سالب
33017,المنافسة
33018,التفوق
33019,نصر
33020,نصر عظيم
33021,غنك جونجلر الفريق
33022,اليوم
33023,مكافأة نهاية الموسم
33024,تم إرسال طلب الصداقة بالفعل.
33025,صديق بالفعل
33026,هل أنت متأكد أنك تريد حذف هذا الصديق؟
33027,تم نسخ الاستراتيجية
33028,أنواع
33029,حظر
33030,إعلان
33031,خلل / اقتراحات
33032,دعوة للمدير. كن مدير فريق ليغ أوف ليجنڈز.
33033,التقييم النهائي
33034,المكافأة النهائية
33035,بداية الموسم
33036,بدأ موسم جديد.
33037,مساهمة في قاعة الشهرة
33038,استراحة
33039,الجوهر غير كافٍ
37000,نان
37001,الجوهر
37002,حزمة
37003,الحزمة
38000,الكل
38001,فضة
38002,الذهب
38003,بلاتينيوم
33040,الكل
33041,فضة
33042,الذهب
33043,بلاتينيوم
33044,الماس
33045,تشالنجر
33046,ماستر
33047,التجنيد
33048,حزمة
33049,العرض التقديمي
33050,بما في ذلك المحدود
33051,محدود فقط
33052,تبديل
33053,إضافة
33054,إزالة
33055,الإجمالي
33056,الإحصائيات
33057,البرونز
33058,حتى ترقية الرتبة التالية
33059,تحرك!
33060,استلام
33061,اللاعب نفسه موجود بالفعل في القائمة الأساسية.
33062,لا توجد بيانات.
33063,البيانات غير طبيعية.
33064,السبب
33065,تاريخ بدء الكراش التالي
33066,"حدث خطأ أثناء إنشاء البطولة. اضغط على ""إعادة المحاولة"" لإنشاء بطولة جديدة."
33067,الخادم يتلقى البيانات.
33068,لم يتم استلام البيانات بشكل صحيح.
33069,عرض لاعب الموسم
33070,مقعد بطولة العالم
33071,اللاعبون المختارون الذين ظهروا لأول مرة في الدوري هذا العام ويتطلعون إلى المستقبل. يمكن الحصول عليه فقط كمكافأة موسمية.
33072,هل تريد إلغاء البحث عن مباراة تلقائيًا؟ (ستختفي العناصر المستخدمة.)
33073,هل أنت متأكد أنك تريد إعادة تعيين حسابك؟{سيتم حذف بيانات الحفظ وسيُعاد تشغيل اللعبة.}
33074,نفس المدرب موجود بالفعل في التشكيلة.
33075,هل أنت متأكد أنّك تريد حذف المدرب؟ ستحصل على 30 جوهر.
33076,هل ترغب في تغيير اسم فريقك؟ يكلف 500 جوهر.
33077,معلومات التجنيد
33078,معلومات الاحتمال
33079,عند مشاهدة الإعلانات {EXP
33080,عند مشاهدة الـ ad{Essence
33081,◀ ميزة [1] لـ <b>[0]</b>
33082,ميزة [0] [1] ▶
33083,قدرة [0] متساوية في كلا الفريقين
33084,يجب على فريق [0] تحقيق زخم مبكر من خلال التفوق في المسارات. بينما يتطور فريق [1] بشكل أفضل.
33085,تكمن قوة فريق [0] في القتالات الجماعية المتأخرة. ركز على تطوير القوة بمرور الوقت.
33086,كلا الفريقين لديهما شروط فوز واضحة. قرارات المباراة ستحسم كل شيء.
