ID,Dec
30007,Internet è stato scollegato durante la partita multipla. {Se fai clic su OK} Uscirai lo stadio.
30008,C'è stato un problema a trovare il tuo avversario. {Premere OK per uscire dallo stadio.
30009,Il gioco non è aggiornato. È necessario aggiornare all'ultima versione per riprodurre la partita. {{Premere il tasto qui sotto per verificare nuovamente la versione} o andare alla pagina di aggiornamento.
30010,Controllo
30011,Non è l'ultima versione.
30012,Minuto
30013,Sei stato riportato come truffatore e non è possibile riprodurre giochi multiplayer. {{Per favore e-mail {hucce@gmail.com per qualsiasi domanda.
30014,Sei registrato come truffatore.
30015,Verifica del server multiplay. Si prega di attendere che il tempo di controllo sia finito
30016,Impossibile caricare l'elenco. Effettua il login Google in multiplay.
31000,Grazie per aver giocato il gioco. La tua recensione è un grande aiuto per lo sviluppatore. Riceverai 300 essenze come ricompensa.
32000,Grazie per aver guardato l'annuncio. Fai clic su OK per ricevere la tua ricompensa di visualizzazione.
32001,Annuncio saltato È necessario guardare l'annuncio alla fine per ricevere la ricompensa.
32002,Impossibile recuperare l'annuncio per favore controlla la tua connessione Internet.
36000,Punteggio della lega
36001,m
36002,W.
36003,L.
36004,Storia
36005,Superiore
36006,Risultati della partita
36007,Ricevere
36008,Completare
36009,Incompleto
36010,Collegamento
36011,Stagione
33000,L'aggiornamento è possibile solo fino al livello 10.
33001,Successo
33002,Fallimento
33003,Probabilità di successo
33004,Differenza
33005,Vuoi saltare il tutorial? Non puoi ottenere i premi dal tutorial.
33006,La lingua cambierà quando si riavvia il gioco.
34000,Verifica della versione di servizio di Google Play
34001,Google Play Login completo
34002,Login del server completato
34003,Cloud Salva conferma Completa
34004,Importazione dei dati Completa.
34005,Problema Riprova
34006,Errore! Carica alla modalità offline
33007,Il giro
33008,Linea
33009,Combattimento a squadre
33010,Operazione
33011,Superiore
33012,Medio
33013,Parte inferiore
33014,Grande sconfitta
33015,La sconfitta
33016,Artificiale
33017,Contesa
33018,Superiorità
33019,Vittoria
33020,Grande vittoria
33021,Team Jungler Ganking.
33022,Giorno
33023,Premio della fine della stagione
33024,Il tuo amico è già stato richiesto.
33025,Già amico
33026,Sei sicuro di voler cancellare questo amico?
33027,Strategia copiata
33028,Genere
33029,Bandire
33030,Dichiarazione
33031,Bug / suggerimenti
33032,Invito del manager. Diventa un LOL Team Manager.
33033,Valutazione finale
33034,La ricompensa finale
33035,Stagione iniziale
33036,Una nuova stagione è iniziata.
33037,Contributo della sala di fama
33038,riposo
33039,Non abbastanza essenza
37000,Nessuno
37001,Essenza
37002,Pacchetto
37003,Pacchetto
38000,Tutto
38001,D'argento
38002,Oro
38003,Platino
33040,Tutto
33041,D'argento
33042,Oro
33043,Platino
33044,Diamante
33045,Sfidante
33046,Maestro
33047,Reclutamento
33048,Pacchetto
33049,Presentazione
33050,Incluso limitato.
33051,Solo limitato
33052,Scambio
33053,Aggiungere
33054,Rimuovere
33055,Totale
33056,Statistiche
33057,bronzo
33058,Fino all'aggiornamento del prossimo grado
33059,Spostare
33060,Ricevere
33061,Lo stesso giocatore è già nella lista di partenza.
33062,Non ci sono dati.
33063,I dati sono anormali.
33064,Motivo
33065,Data di inizio della cotta successiva
33066,Si è verificato un errore durante la creazione di un torneo. {{Touch Regary per creare un nuovo torneo.
33067,Il server sta ricevendo i dati.
33068,I dati non sono stati ricevuti correttamente.
33069,Presentazione del giocatore di stagione
33070,Entry del campionato del mondo
33071,I giocatori selezionati che hanno fatto il loro debutto in campionato quest'anno e attendo con ansia il futuro. Può essere ottenuto solo come ricompensa di stagione.
33072,Vuoi fermare la partita automatica? {Gli articoli usati scompariranno.
33073,Sei sicuro di voler resettare il tuo account? {Salva dati verrà cancellato e il gioco verrà riavviato.
33074,Lo stesso allenatore è già nella voce.
33075,Sei sicuro di voler cancellare l'allenatore? Puoi ottenere 30 essenze.
